graph_assertion_id_a,graph_assertion_id_b,setup_a,setup_b,first_seen_version
gteqwen_llama::TRAM2::RAG::tram2_17__s29::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_17__s29::T1574.002,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s31::T1071.001,gteqwen_mistral::TRAM2::RAG::tram2_17__s31::T1071.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s32::T1012,gteqwen_llama::TRAM2::RAG::tram2_17__s32::T1012,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_17__s32::T1012,gteqwen_mistral::TRAM2::RAG::tram2_17__s32::T1012,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_17__s32::T1012,gteqwen_mistral::TRAM2::RAG::tram2_17__s32::T1012,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s33::T1543.003,e5_phi35::TRAM2::RAG::tram2_17__s33::T1543.003,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_17__s33::T1543.003,gteqwen_mistral::TRAM2::RAG::tram2_17__s33::T1543.003,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_17__s33::T1543.003,gteqwen_mistral::TRAM2::RAG::tram2_17__s33::T1543.003,e5_phi35,gteqwen_mistral,v5.0
e5_mistral::TRAM2::RAG::tram2_17__s37::T1068,gteqwen_mistral::TRAM2::RAG::tram2_17__s37::T1068,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s40::T1112,gteqwen_mistral::TRAM2::RAG::tram2_17__s40::T1112,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s41::T1083,gteqwen_mistral::TRAM2::RAG::tram2_17__s41::T1083,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s51::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_17__s51::T1574.002,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s8::T1005,gteqwen_mistral::TRAM2::RAG::tram2_17__s8::T1005,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_17__s8::T1041,gteqwen_mistral::TRAM2::RAG::tram2_17__s8::T1041,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s13::T1036.005,gteqwen_mistral::TRAM2::RAG::tram2_18__s13::T1036.005,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s33::T1059.003,e5_phi35::TRAM2::RAG::tram2_18__s33::T1059.003,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_18__s33::T1059.003,gteqwen_mistral::TRAM2::RAG::tram2_18__s33::T1059.003,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_18__s33::T1059.003,gteqwen_mistral::TRAM2::RAG::tram2_18__s33::T1059.003,e5_phi35,gteqwen_mistral,v5.0
e5_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_llama::TRAM2::RAG::tram2_18__s38::T1566.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_phi35::TRAM2::RAG::tram2_18__s38::T1566.001,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_phi35::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_phi35::TRAM2::RAG::tram2_18__s38::T1566.001,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_18__s40::T1570,gteqwen_mistral::TRAM2::RAG::tram2_18__s40::T1570,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s52::T1190,gteqwen_llama::TRAM2::RAG::tram2_18__s52::T1190,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_18__s52::T1190,gteqwen_mistral::TRAM2::RAG::tram2_18__s52::T1190,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_18__s52::T1190,gteqwen_mistral::TRAM2::RAG::tram2_18__s52::T1190,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s62::T1033,gteqwen_phi35::TRAM2::RAG::tram2_18__s62::T1033,e5_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_18__s81::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_18__s81::T1003.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s87::T1210,gteqwen_mistral::TRAM2::RAG::tram2_18__s87::T1210,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_18__s88::T1190,gteqwen_llama::TRAM2::RAG::tram2_18__s88::T1190,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_18__s88::T1190,gteqwen_mistral::TRAM2::RAG::tram2_18__s88::T1190,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_18__s88::T1190,gteqwen_mistral::TRAM2::RAG::tram2_18__s88::T1190,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s105::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s105::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s113::T1562.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s113::T1562.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s119::T1573.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s119::T1573.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s123::T1027,e5_phi35::TRAM2::RAG::tram2_19__s123::T1027,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s123::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s123::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_19__s123::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s123::T1027,e5_phi35,gteqwen_mistral,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s132::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s132::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s134::T1140,gteqwen_mistral::TRAM2::RAG::tram2_19__s134::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s135::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s135::T1055,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s135::T1140,gteqwen_mistral::TRAM2::RAG::tram2_19__s135::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s138::T1547.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s138::T1547.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s140::T1547.001,gteqwen_llama::TRAM2::RAG::tram2_19__s140::T1547.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s140::T1547.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s140::T1547.001,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s140::T1547.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s140::T1547.001,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s148::T1219,gteqwen_mistral::TRAM2::RAG::tram2_19__s148::T1219,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s151::T1219,gteqwen_mistral::TRAM2::RAG::tram2_19__s151::T1219,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s18::T1566.001,gteqwen_llama::TRAM2::RAG::tram2_19__s18::T1566.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s188::T1055,gteqwen_llama::TRAM2::RAG::tram2_19__s188::T1055,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s188::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s188::T1055,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s188::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s188::T1055,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_llama::TRAM2::RAG::tram2_19__s188::T1106,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_mistral::TRAM2::RAG::tram2_19__s188::T1106,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_phi35::TRAM2::RAG::tram2_19__s188::T1106,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_mistral::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_phi35::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_phi35::TRAM2::RAG::tram2_19__s188::T1106,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s204::T1562.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s204::T1562.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s21::T1219,gteqwen_llama::TRAM2::RAG::tram2_19__s21::T1219,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s21::T1219,gteqwen_mistral::TRAM2::RAG::tram2_19__s21::T1219,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s21::T1219,gteqwen_mistral::TRAM2::RAG::tram2_19__s21::T1219,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s214::T1057,gteqwen_mistral::TRAM2::RAG::tram2_19__s214::T1057,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s220::T1016,e5_phi35::TRAM2::RAG::tram2_19__s220::T1016,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_mistral::TRAM2::RAG::tram2_19__s220::T1016,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_phi35::TRAM2::RAG::tram2_19__s220::T1016,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_mistral::TRAM2::RAG::tram2_19__s220::T1016,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_phi35::TRAM2::RAG::tram2_19__s220::T1016,e5_phi35,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_phi35::TRAM2::RAG::tram2_19__s220::T1016,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s232::T1005,e5_phi35::TRAM2::RAG::tram2_19__s232::T1005,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_llama::TRAM2::RAG::tram2_19__s232::T1005,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_mistral::TRAM2::RAG::tram2_19__s232::T1005,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_phi35::TRAM2::RAG::tram2_19__s232::T1005,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_llama::TRAM2::RAG::tram2_19__s232::T1005,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_mistral::TRAM2::RAG::tram2_19__s232::T1005,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_phi35::TRAM2::RAG::tram2_19__s232::T1005,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_mistral::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_phi35::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_phi35::TRAM2::RAG::tram2_19__s232::T1005,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s242::T1095,gteqwen_llama::TRAM2::RAG::tram2_19__s242::T1095,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s242::T1095,gteqwen_mistral::TRAM2::RAG::tram2_19__s242::T1095,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s242::T1095,gteqwen_mistral::TRAM2::RAG::tram2_19__s242::T1095,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s28::T1566.001,gteqwen_llama::TRAM2::RAG::tram2_19__s28::T1566.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s28::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s28::T1566.001,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s28::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s28::T1566.001,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s34::T1219,gteqwen_mistral::TRAM2::RAG::tram2_19__s34::T1219,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s43::T1036.005,gteqwen_mistral::TRAM2::RAG::tram2_19__s43::T1036.005,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s45::T1204.002,gteqwen_mistral::TRAM2::RAG::tram2_19__s45::T1204.002,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s58::T1140,gteqwen_mistral::TRAM2::RAG::tram2_19__s58::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s62::T1574.002,gteqwen_llama::TRAM2::RAG::tram2_19__s62::T1574.002,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s62::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_19__s62::T1574.002,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s62::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_19__s62::T1574.002,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s84::T1027,gteqwen_llama::TRAM2::RAG::tram2_19__s84::T1027,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s88::T1140,gteqwen_mistral::TRAM2::RAG::tram2_19__s88::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s90::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s90::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s90::T1140,gteqwen_mistral::TRAM2::RAG::tram2_19__s90::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s96::T1140,gteqwen_llama::TRAM2::RAG::tram2_19__s96::T1140,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s97::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s97::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s106::T1027,e5_phi35::TRAM2::RAG::tram2_1__s106::T1027,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_1__s106::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s106::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_1__s106::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s106::T1027,e5_phi35,gteqwen_mistral,v5.0
e5_mistral::TRAM2::RAG::tram2_1__s121::T1055,gteqwen_llama::TRAM2::RAG::tram2_1__s121::T1055,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s121::T1055,gteqwen_mistral::TRAM2::RAG::tram2_1__s121::T1055,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_1__s121::T1055,gteqwen_mistral::TRAM2::RAG::tram2_1__s121::T1055,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s121::T1140,gteqwen_llama::TRAM2::RAG::tram2_1__s121::T1140,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s121::T1574.002,gteqwen_llama::TRAM2::RAG::tram2_1__s121::T1574.002,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s121::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_1__s121::T1574.002,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_1__s121::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_1__s121::T1574.002,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s122::T1484.001,e5_phi35::TRAM2::RAG::tram2_1__s122::T1484.001,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_1__s14::T1105,gteqwen_mistral::TRAM2::RAG::tram2_1__s14::T1105,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s19::T1055,gteqwen_llama::TRAM2::RAG::tram2_1__s19::T1055,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s19::T1055,gteqwen_mistral::TRAM2::RAG::tram2_1__s19::T1055,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_1__s19::T1055,gteqwen_mistral::TRAM2::RAG::tram2_1__s19::T1055,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s19::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_1__s19::T1574.002,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s31::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s31::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s33::T1140,gteqwen_llama::TRAM2::RAG::tram2_1__s33::T1140,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s46::T1027,gteqwen_llama::TRAM2::RAG::tram2_1__s46::T1027,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_1__s46::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s46::T1027,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_1__s46::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s46::T1027,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s52::T1027,gteqwen_mistral::TRAM2::RAG::tram2_1__s52::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s52::T1574.002,gteqwen_mistral::TRAM2::RAG::tram2_1__s52::T1574.002,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s63::T1055,gteqwen_mistral::TRAM2::RAG::tram2_1__s63::T1055,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s63::T1090,gteqwen_mistral::TRAM2::RAG::tram2_1__s63::T1090,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_1__s67::T1059.003,e5_phi35::TRAM2::RAG::tram2_1__s67::T1059.003,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_1__s87::T1027,e5_phi35::TRAM2::RAG::tram2_1__s87::T1027,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_20__s17::T1219,gteqwen_mistral::TRAM2::RAG::tram2_20__s17::T1219,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s2::T1552.001,gteqwen_mistral::TRAM2::RAG::tram2_20__s2::T1552.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s2::T1552.001,gteqwen_phi35::TRAM2::RAG::tram2_20__s2::T1552.001,e5_mistral,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_20__s2::T1552.001,gteqwen_phi35::TRAM2::RAG::tram2_20__s2::T1552.001,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_20__s22::T1078,e5_phi35::TRAM2::RAG::tram2_20__s22::T1078,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_llama::TRAM2::RAG::tram2_20__s22::T1078,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_mistral::TRAM2::RAG::tram2_20__s22::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_llama::TRAM2::RAG::tram2_20__s22::T1078,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_mistral::TRAM2::RAG::tram2_20__s22::T1078,e5_phi35,gteqwen_mistral,v5.0
gteqwen_llama::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_mistral::TRAM2::RAG::tram2_20__s22::T1078,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s24::T1078,gteqwen_mistral::TRAM2::RAG::tram2_20__s24::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s29::T1219,gteqwen_mistral::TRAM2::RAG::tram2_20__s29::T1219,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s46::T1021.001,gteqwen_mistral::TRAM2::RAG::tram2_20__s46::T1021.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s52::T1105,gteqwen_mistral::TRAM2::RAG::tram2_20__s52::T1105,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_20__s55::T1072,gteqwen_mistral::TRAM2::RAG::tram2_20__s55::T1072,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s101::T1552.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s101::T1552.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s102::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s102::T1003.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s104::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s104::T1003.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s107::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s107::T1003.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s108::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s108::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s109::T1557.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s109::T1557.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s114::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s114::T1003.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_llama::TRAM2::RAG::tram2_21__s12::T1078,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s12::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_phi35::TRAM2::RAG::tram2_21__s12::T1078,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_phi35::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_phi35::TRAM2::RAG::tram2_21__s12::T1078,gteqwen_mistral,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_21__s13::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s13::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s130::T1078,gteqwen_llama::TRAM2::RAG::tram2_21__s130::T1078,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_21__s130::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s130::T1078,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_21__s130::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s130::T1078,gteqwen_llama,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s16::T1078,gteqwen_mistral::TRAM2::RAG::tram2_21__s16::T1078,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_21__s164::T1003.001,gteqwen_mistral::TRAM2::RAG::tram2_21__s164::T1003.001,e5_mistral,gteqwen_mistral,v3.0
